2022-11-27 11:59:44.850 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2022-11-27 11:59:44.851 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'multipartConfigElement'
2022-11-27 11:59:44.851 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration'
2022-11-27 11:59:44.852 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2022-11-27 11:59:44.853 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties'
2022-11-27 11:59:44.855 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration'
2022-11-27 11:59:44.861 DEBUG 42462 --- [main] o.apache.tomcat.util.compat.Jre9Compat   : Class not found so assuming code is running on a pre-Java 9 JVM

java.lang.ClassNotFoundException: java.lang.reflect.InaccessibleObjectException
	at java.net.URLClassLoader.findClass(URLClassLoader.java:387) ~[na:1.8.0_345]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:419) ~[na:1.8.0_345]
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:352) ~[na:1.8.0_345]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:352) ~[na:1.8.0_345]
	at java.lang.Class.forName0(Native Method) ~[na:1.8.0_345]
	at java.lang.Class.forName(Class.java:264) ~[na:1.8.0_345]
	at org.apache.tomcat.util.compat.Jre9Compat.<clinit>(Jre9Compat.java:83) ~[tomcat-embed-core-9.0.63.jar:9.0.63]
	at org.apache.tomcat.util.compat.JreCompat.<clinit>(JreCompat.java:70) [tomcat-embed-core-9.0.63.jar:9.0.63]
	at org.apache.catalina.startup.Tomcat.<clinit>(Tomcat.java:1304) [tomcat-embed-core-9.0.63.jar:9.0.63]
	at org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory.getWebServer(TomcatServletWebServerFactory.java:194) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.createWebServer(ServletWebServerApplicationContext.java:182) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.onRefresh(ServletWebServerApplicationContext.java:160) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:577) [spring-context-5.3.20.jar:5.3.20]
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:145) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:745) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:420) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1317) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1306) [spring-boot-2.6.8.jar:2.6.8]
	at com.chenx.command.CommandApplication.main(CommandApplication.java:17) [classes/:na]

2022-11-27 11:59:44.862 DEBUG 42462 --- [main] o.apache.tomcat.util.compat.Jre16Compat  : Class not found so assuming code is running on a pre-Java 16 JVM

java.lang.ClassNotFoundException: java.net.UnixDomainSocketAddress
	at java.net.URLClassLoader.findClass(URLClassLoader.java:387) ~[na:1.8.0_345]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:419) ~[na:1.8.0_345]
	at sun.misc.Launcher$AppClassLoader.loadClass(Launcher.java:352) ~[na:1.8.0_345]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:352) ~[na:1.8.0_345]
	at java.lang.Class.forName0(Native Method) ~[na:1.8.0_345]
	at java.lang.Class.forName(Class.java:264) ~[na:1.8.0_345]
	at org.apache.tomcat.util.compat.Jre16Compat.<clinit>(Jre16Compat.java:47) ~[tomcat-embed-core-9.0.63.jar:9.0.63]
	at org.apache.tomcat.util.compat.JreCompat.<clinit>(JreCompat.java:70) [tomcat-embed-core-9.0.63.jar:9.0.63]
	at org.apache.catalina.startup.Tomcat.<clinit>(Tomcat.java:1304) [tomcat-embed-core-9.0.63.jar:9.0.63]
	at org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory.getWebServer(TomcatServletWebServerFactory.java:194) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.createWebServer(ServletWebServerApplicationContext.java:182) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.onRefresh(ServletWebServerApplicationContext.java:160) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:577) [spring-context-5.3.20.jar:5.3.20]
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:145) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:745) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:420) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:307) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1317) [spring-boot-2.6.8.jar:2.6.8]
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1306) [spring-boot-2.6.8.jar:2.6.8]
	at com.chenx.command.CommandApplication.main(CommandApplication.java:17) [classes/:na]

2022-11-27 11:59:44.877 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.coyote.http11.Http11NioProtocol port=8001)
2022-11-27 11:59:44.881 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.coyote.http11.Http11NioProtocol bindOnInit=false)
2022-11-27 11:59:44.881 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.tomcat.util.net.NioEndpoint bindOnInit=false)
2022-11-27 11:59:44.882 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.coyote.http11.Http11NioProtocol maxPostSize=2097152)
2022-11-27 11:59:44.882 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.tomcat.util.net.NioEndpoint maxPostSize=2097152)
2022-11-27 11:59:44.886 DEBUG 42462 --- [main] org.apache.catalina.core.ContainerBase   : Add child StandardHost[localhost] StandardEngine[Tomcat]
2022-11-27 11:59:44.886 DEBUG 42462 --- [main] .s.b.w.e.t.TomcatServletWebServerFactory : Code archive: /Users/daguniang/.m2/repository/org/springframework/boot/spring-boot/2.6.8/spring-boot-2.6.8.jar
2022-11-27 11:59:44.887 DEBUG 42462 --- [main] .s.b.w.e.t.TomcatServletWebServerFactory : Code archive: /Users/daguniang/.m2/repository/org/springframework/boot/spring-boot/2.6.8/spring-boot-2.6.8.jar
2022-11-27 11:59:44.887 DEBUG 42462 --- [main] .s.b.w.e.t.TomcatServletWebServerFactory : None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored.
2022-11-27 11:59:44.894 DEBUG 42462 --- [main] org.apache.catalina.core.ContainerBase   : Add child TomcatEmbeddedContext[] StandardEngine[Tomcat].StandardHost[localhost]
2022-11-27 11:59:44.895  INFO 42462 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8001 (http)
2022-11-27 11:59:44.903 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.coyote.http11.Http11NioProtocol parseBodyMethods=POST)
2022-11-27 11:59:44.903 DEBUG 42462 --- [main] o.apache.tomcat.util.IntrospectionUtils  : IntrospectionUtils: setProperty(class org.apache.tomcat.util.net.NioEndpoint parseBodyMethods=POST)
2022-11-27 11:59:44.903  INFO 42462 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2022-11-27 11:59:44.903  INFO 42462 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.63]
2022-11-27 11:59:44.904 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : Starting ROOT
2022-11-27 11:59:44.906 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : Configuring default Resources
2022-11-27 11:59:44.919 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : Processing standard container startup
2022-11-27 11:59:44.919 DEBUG 42462 --- [main] org.apache.catalina.loader.WebappLoader  : Starting this Loader
2022-11-27 11:59:44.936 DEBUG 42462 --- [main] o.a.c.authenticator.AuthenticatorBase    : No SingleSignOn Valve is present
2022-11-27 11:59:44.936 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : No manager found. Checking if cluster manager should be used. Cluster configured: [false], Application distributable: [false]
2022-11-27 11:59:44.938 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : Configured a manager of class [org.apache.catalina.session.StandardManager]
2022-11-27 11:59:44.942  INFO 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2022-11-27 11:59:44.942 DEBUG 42462 --- [main] w.s.c.ServletWebServerApplicationContext : Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT]
2022-11-27 11:59:44.942  INFO 42462 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 701 ms
2022-11-27 11:59:44.942 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: accepted socket from [127.0.0.1:57999]
2022-11-27 11:59:44.943 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 80
2022-11-27 11:59:44.943 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletEndpointRegistrar'
2022-11-27 11:59:44.943 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$WebMvcServletEndpointManagementContextConfiguration'
2022-11-27 11:59:44.944 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2022-11-27 11:59:44.945 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletEndpointDiscoverer'
2022-11-27 11:59:44.945 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration'
2022-11-27 11:59:44.946 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointDiscoverer' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@2dc54ad4'
2022-11-27 11:59:44.946 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webEndpointPathMapper'
2022-11-27 11:59:44.946 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration'
2022-11-27 11:59:44.946 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "[Ljava.rmi.server.ObjID;", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.946 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@2dc54ad4'
2022-11-27 11:59:44.947 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2022-11-27 11:59:44.947 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.server.ObjID", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.947 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.server.UID", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.947 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.dgc.Lease", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.948 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletExposeExcludePropertyEndpointFilter'
2022-11-27 11:59:44.948 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.dgc.VMID", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.948 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration'
2022-11-27 11:59:44.948 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "[B", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.948 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletExposeExcludePropertyEndpointFilter' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2022-11-27 11:59:44.949 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 80
2022-11-27 11:59:44.953 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointRegistrar' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2022-11-27 11:59:44.953 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointRegistrar' via factory method to bean named 'servletEndpointDiscoverer'
2022-11-27 11:59:44.953 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointRegistrar' via factory method to bean named 'dispatcherServletRegistration'
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 80
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "[Ljava.rmi.server.ObjID;", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.server.ObjID", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.server.UID", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.dgc.Lease", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "java.rmi.dgc.VMID", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.954 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "[B", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@357246de
2022-11-27 11:59:44.955 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 84
2022-11-27 11:59:44.955 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 80
2022-11-27 11:59:44.955 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 80
2022-11-27 11:59:44.955 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.loader                           : RMI TCP Connection(1)-127.0.0.1: name = "javax.management.ObjectName", codebase = ""
2022-11-27 11:59:44.956 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.server.call                      : RMI TCP Connection(1)-127.0.0.1: [127.0.0.1] exception: 

javax.management.InstanceNotFoundException: org.springframework.boot:type=Admin,name=SpringApplication
	at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.getMBean(DefaultMBeanServerInterceptor.java:1095) ~[na:1.8.0_345]
	at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.getAttribute(DefaultMBeanServerInterceptor.java:643) ~[na:1.8.0_345]
	at com.sun.jmx.mbeanserver.JmxMBeanServer.getAttribute(JmxMBeanServer.java:678) ~[na:1.8.0_345]
	at javax.management.remote.rmi.RMIConnectionImpl.doOperation(RMIConnectionImpl.java:1445) ~[na:1.8.0_345]
	at javax.management.remote.rmi.RMIConnectionImpl.access$300(RMIConnectionImpl.java:76) ~[na:1.8.0_345]
	at javax.management.remote.rmi.RMIConnectionImpl$PrivilegedOperation.run(RMIConnectionImpl.java:1309) ~[na:1.8.0_345]
	at javax.management.remote.rmi.RMIConnectionImpl.doPrivilegedOperation(RMIConnectionImpl.java:1401) ~[na:1.8.0_345]
	at javax.management.remote.rmi.RMIConnectionImpl.getAttribute(RMIConnectionImpl.java:639) ~[na:1.8.0_345]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_345]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_345]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_345]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[na:1.8.0_345]
	at sun.rmi.server.UnicastServerRef.dispatch(UnicastServerRef.java:357) ~[na:1.8.0_345]
	at sun.rmi.transport.Transport$1.run(Transport.java:200) [na:1.8.0_345]
	at sun.rmi.transport.Transport$1.run(Transport.java:197) [na:1.8.0_345]
	at java.security.AccessController.doPrivileged(Native Method) [na:1.8.0_345]
	at sun.rmi.transport.Transport.serviceCall(Transport.java:196) [na:1.8.0_345]
	at sun.rmi.transport.tcp.TCPTransport.handleMessages(TCPTransport.java:573) [na:1.8.0_345]
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run0(TCPTransport.java:834) [na:1.8.0_345]
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.lambda$run$0(TCPTransport.java:688) [na:1.8.0_345]
	at java.security.AccessController.doPrivileged(Native Method) [na:1.8.0_345]
	at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run(TCPTransport.java:687) [na:1.8.0_345]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[na:1.8.0_345]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[na:1.8.0_345]
	at java.lang.Thread.run(Thread.java:750) ~[na:1.8.0_345]

2022-11-27 11:59:44.958 DEBUG 42462 --- [RMI TCP Connection(1)-127.0.0.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-127.0.0.1: (port 57993) op = 80
2022-11-27 11:59:44.961 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestContextFilter'
2022-11-27 11:59:44.962 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'formContentFilter'
2022-11-27 11:59:44.962 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration'
2022-11-27 11:59:44.963 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'characterEncodingFilter'
2022-11-27 11:59:44.968 DEBUG 42462 --- [main] o.s.b.w.s.ServletContextInitializerBeans : Mapping filters: characterEncodingFilter urls=[/*] order=-2147483648, formContentFilter urls=[/*] order=-9900, requestContextFilter urls=[/*] order=-105
2022-11-27 11:59:44.968 DEBUG 42462 --- [main] o.s.b.w.s.ServletContextInitializerBeans : Mapping servlets: dispatcherServlet urls=[/]
2022-11-27 11:59:44.969 DEBUG 42462 --- [main] org.apache.catalina.core.ContainerBase   : Add child StandardWrapper[dispatcherServlet] StandardEngine[Tomcat].StandardHost[localhost].TomcatEmbeddedContext[]
2022-11-27 11:59:44.976 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : Configuring application event listeners
2022-11-27 11:59:44.976 DEBUG 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Sending application start events
2022-11-27 11:59:44.977 DEBUG 42462 --- [main] o.a.catalina.session.StandardManager     : Start: Loading persisted sessions
2022-11-27 11:59:44.977 DEBUG 42462 --- [main] o.a.catalina.session.StandardManager     : Loading persisted sessions from [SESSIONS.ser]
2022-11-27 11:59:44.977 DEBUG 42462 --- [main] o.a.catalina.session.StandardManager     : No persisted data file found
2022-11-27 11:59:44.977 DEBUG 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Starting filters
2022-11-27 11:59:44.977 DEBUG 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       :  Starting filter 'requestContextFilter'
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] o.s.b.w.s.f.OrderedRequestContextFilter  : Filter 'requestContextFilter' configured for use
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       :  Starting filter 'Tomcat WebSocket (JSR356) Filter'
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       :  Starting filter 'characterEncodingFilter'
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] s.b.w.s.f.OrderedCharacterEncodingFilter : Filter 'characterEncodingFilter' configured for use
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       :  Starting filter 'formContentFilter'
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] o.s.b.w.s.f.OrderedFormContentFilter     : Filter 'formContentFilter' configured for use
2022-11-27 11:59:44.979 DEBUG 42462 --- [main] o.apache.catalina.core.StandardContext   : Starting completed
2022-11-27 11:59:44.981 DEBUG 42462 --- [main] org.apache.catalina.mapper.Mapper        : Registered host [localhost]
2022-11-27 11:59:44.981 DEBUG 42462 --- [main] o.apache.catalina.mapper.MapperListener  : Register Wrapper [dispatcherServlet] in Context [] for service [StandardService[Tomcat]]
2022-11-27 11:59:44.981 DEBUG 42462 --- [main] o.apache.catalina.mapper.MapperListener  : Register Context [] for service [StandardService[Tomcat]]
2022-11-27 11:59:44.981 DEBUG 42462 --- [main] o.apache.catalina.mapper.MapperListener  : Register host [localhost] at domain [null] for service [StandardService[Tomcat]]
2022-11-27 11:59:44.984 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'commandApplication'
2022-11-27 11:59:44.985 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerConfiguration'
2022-11-27 11:59:44.985 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'commandController'
2022-11-27 11:59:44.988 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'commandServiceImpl'
2022-11-27 11:59:44.997 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'commandMapper'
2022-11-27 11:59:44.999 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sqlSessionFactory'
2022-11-27 11:59:45.000 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration'
2022-11-27 11:59:45.000 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mybatis-plus-com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties'
2022-11-27 11:59:45.005 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration' via constructor to bean named 'mybatis-plus-com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties'
2022-11-27 11:59:45.005 DEBUG 42462 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'com.baomidou.mybatisplus.autoconfigure.MybatisPlusAutoConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@2dc54ad4'
